Epoch,Step,Time (seconds),Loss,Accuracy
223,13,,0.002,0.8999
223,14,0.025,0.002,0.9000
224,1,,0.0019,0.8523
224,3,,0.0019,0.8807
224,6,,0.0019,0.8968
224,8,,0.0019,0.8906
224,10,,0.0019,0.8943
224,13,,0.002,0.8964
224,14,0.026,0.002,0.8965
225,1,,0.0021,0.9261
225,3,,0.0021,0.9205
225,6,,0.0021,0.9034
225,8,,0.002,0.9062
225,10,,0.0019,0.9085
225,13,,0.0019,0.9078
225,14,0.026,0.0019,0.9078
226,1,,0.002,0.9091
226,4,,0.0022,0.8764
226,7,,0.0021,0.8856
226,9,,0.0021,0.8895
226,11,,0.0021,0.8936
226,13,,0.002,0.8929
226,14,0.025,0.002,0.8931
227,1,,0.002,0.8409
227,3,,0.0019,0.8977
227,6,,0.002,0.9110
227,9,,0.002,0.9040
227,11,,0.0021,0.9029
227,13,,0.0021,0.9021
227,14,0.025,0.0021,0.9022
228,1,,0.002,0.9318
228,4,,0.0017,0.9006
228,6,,0.0019,0.9025
228,8,,0.0018,0.9034
228,10,,0.0019,0.9034
228,12,,0.0019,0.9006
228,14,,0.0019,0.9026
228,14,0.028,0.0019,0.9026
229,1,,0.0019,0.8977
229,4,,0.0021,0.8963
229,6,,0.0021,0.9015
229,8,,0.0021,0.9048
229,10,,0.002,0.9017
229,12,,0.0019,0.9025
229,14,,0.002,0.9026
229,14,0.027,0.002,0.9026
230,1,,0.0013,0.9091
230,3,,0.0017,0.8939
230,6,,0.0018,0.8996
230,8,,0.0018,0.9048
230,10,,0.0019,0.9000
230,12,,0.0019,0.9006
230,14,,0.0019,0.8991
230,14,0.026,0.0019,0.8991
231,1,,0.0026,0.9205
231,3,,0.002,0.9205
231,5,,0.002,0.9080
231,7,,0.002,0.8929
231,9,,0.002,0.8826
231,11,,0.0019,0.8879
231,13,,0.0019,0.8916
231,14,0.029,0.0019,0.8913
232,1,,0.002,0.9091
232,3,,0.0024,0.9015
232,5,,0.0023,0.8898
232,8,,0.0021,0.8963
232,11,,0.0021,0.8941
232,14,,0.0021,0.8866
232,14,0.022,0.0021,0.8866
233,1,,0.0026,0.8523
233,3,,0.0026,0.8523
233,5,,0.0024,0.8727
233,8,,0.0022,0.8821
233,10,,0.0021,0.8847
233,12,,0.0021,0.8920
233,14,,0.0021,0.8913
233,14,0.026,0.0021,0.8913
234,1,,0.0019,0.8466
234,4,,0.002,0.8849
234,6,,0.0019,0.8864
234,8,,0.0019,0.8991
234,11,,0.002,0.8972
234,14,,0.002,0.8965
234,14,0.023,0.002,0.8965
235,1,,0.0019,0.9318
235,4,,0.0018,0.9148
235,6,,0.0018,0.9148
235,9,,0.002,0.9053
235,11,,0.002,0.9050
235,13,,0.0019,0.9008
235,14,0.023,0.0019,0.9009
236,1,,0.002,0.9148
236,3,,0.0018,0.9053
236,5,,0.0019,0.9148
236,7,,0.0017,0.9042
236,9,,0.0018,0.8996
236,11,,0.0018,0.8988
236,14,,0.0019,0.8944
236,14,0.027,0.0019,0.8944
237,1,,0.0018,0.9205
237,3,,0.0018,0.8939
237,5,,0.0018,0.8955
237,7,,0.0019,0.9010
237,9,,0.0019,0.9110
237,11,,0.0019,0.9096
237,13,,0.0019,0.9008
237,14,0.028,0.0019,0.9009
238,1,,0.0021,0.9205
238,3,,0.0019,0.8996
238,5,,0.0018,0.9125
238,7,,0.0019,0.9042
238,9,,0.0018,0.9053
238,11,,0.0019,0.9050
238,13,,0.0018,0.9056
238,14,0.027,0.0018,0.9052
239,1,,0.0022,0.9034
239,3,,0.002,0.9034
239,5,,0.0019,0.9000
239,7,,0.0019,0.9067
239,10,,0.002,0.9017
239,13,,0.0019,0.9034
239,14,0.024,0.0019,0.9035
240,1,,0.0022,0.9148
240,3,,0.0025,0.9091
240,5,,0.0021,0.9102
240,7,,0.002,0.9002
240,9,,0.002,0.8952
240,11,,0.002,0.8951
240,13,,0.0019,0.8969
240,14,0.027,0.0019,0.8970
241,1,,0.0017,0.9205
241,3,,0.0017,0.9034
241,5,,0.0017,0.9011
241,8,,0.0019,0.8963
241,10,,0.0018,0.8943
241,13,,0.0019,0.8964
241,14,0.026,0.0019,0.8965
242,1,,0.0014,0.8977
242,4,,0.0017,0.9091
242,7,,0.0017,0.8969
242,10,,0.0018,0.8983
242,12,,0.0017,0.9020
242,14,,0.0018,0.9026
242,14,0.023,0.0018,0.9026
243,1,,0.0019,0.9091
243,3,,0.0018,0.9148
243,6,,0.0019,0.9081
243,9,,0.0018,0.9116
243,11,,0.0018,0.9086
243,13,,0.0019,0.9078
243,14,0.025,0.0019,0.9078
244,1,,0.002,0.9091
244,3,,0.0018,0.9091
244,5,,0.0018,0.9080
244,8,,0.002,0.9013
244,11,,0.0019,0.9029
244,14,,0.0018,0.9009
244,14,0.025,0.0018,0.9009
245,1,,0.002,0.9091
245,3,,0.0018,0.9091
245,6,,0.0017,0.9110
245,9,,0.0018,0.9009
245,11,,0.0018,0.8998
245,13,,0.0018,0.8964
245,14,0.026,0.0018,0.8965
246,1,,0.0016,0.9091
246,3,,0.0019,0.9148
246,5,,0.0017,0.8989
246,7,,0.0018,0.8880
246,9,,0.0017,0.8958
246,11,,0.0018,0.8926
246,13,,0.0017,0.8955
246,14,0.028,0.0017,0.8948
247,1,,0.0014,0.9091
247,4,,0.0016,0.8949
247,6,,0.0017,0.9025
247,9,,0.0017,0.9034
247,12,,0.0017,0.9044
247,14,,0.0017,0.9030
247,14,0.025,0.0017,0.9030
248,1,,0.0014,0.8580
248,3,,0.0017,0.8883
248,5,,0.0019,0.8966
248,7,,0.0019,0.8985
248,9,,0.0018,0.8984
248,11,,0.0018,0.8951
248,13,,0.0018,0.8955
248,14,0.028,0.0018,0.8957
249,1,,0.002,0.9375
249,4,,0.0019,0.9034
249,6,,0.0018,0.9034
249,8,,0.0018,0.9091
249,11,,0.0018,0.9013
249,13,,0.0018,0.8990
249,14,0.026,0.0018,0.8991
250,1,,0.0016,0.9148
250,3,,0.0017,0.9015
250,5,,0.0018,0.8830
250,7,,0.0018,0.8929
250,9,,0.0019,0.8939
250,11,,0.0019,0.8926
250,14,,0.0019,0.8948
250,14,0.028,0.0019,0.8948
251,1,,0.0014,0.9148
251,3,,0.0017,0.9148
251,5,,0.0018,0.9114
251,7,,0.0018,0.9075
251,9,,0.0018,0.9078
251,11,,0.0018,0.9086
251,13,,0.0018,0.9034
251,14,0.028,0.0018,0.9039
252,1,,0.0017,0.8750
252,3,,0.0019,0.8883
252,5,,0.0018,0.8864
252,7,,0.0018,0.8872
252,9,,0.0018,0.8883
252,11,,0.0018,0.8858
252,13,,0.0018,0.8881
252,14,0.027,0.0018,0.8883
253,1,,0.0014,0.9034
253,3,,0.0018,0.9053
253,5,,0.0018,0.8932
253,8,,0.0018,0.8935
253,10,,0.0017,0.8943
253,13,,0.0017,0.8951
253,14,0.024,0.0017,0.8952
254,1,,0.0023,0.9034
254,3,,0.0019,0.9034
254,5,,0.0018,0.8943
254,7,,0.0018,0.8985
254,9,,0.0017,0.9015
254,11,,0.0017,0.8993
254,13,,0.0017,0.9021
254,14,0.028,0.0017,0.9013
255,1,,0.0018,0.8977
255,4,,0.0016,0.9062
255,6,,0.0016,0.9119
255,8,,0.0016,0.9212
255,10,,0.0016,0.9148
255,12,,0.0016,0.9167
255,14,,0.0017,0.9143
255,14,0.027,0.0017,0.9143
256,1,,0.0013,0.9091
256,4,,0.0017,0.8920
256,7,,0.0019,0.8969
256,9,,0.0019,0.8977
256,11,,0.0019,0.8988
256,13,,0.0019,0.9003
256,14,0.026,0.0019,0.9004
257,1,,0.0018,0.9261
257,3,,0.0016,0.8788
257,5,,0.0017,0.8898
257,7,,0.0017,0.8977
257,10,,0.0017,0.9023
257,13,,0.0017,0.8969
257,14,0.025,0.0017,0.8970
258,1,,0.0021,0.9034
258,3,,0.0017,0.8883
258,5,,0.0016,0.9000
258,7,,0.0015,0.9050
258,9,,0.0016,0.9009
258,11,,0.0016,0.9029
258,13,,0.0016,0.9008
258,14,0.027,0.0016,0.9009
259,1,,0.0015,0.8977
259,3,,0.0017,0.8958
259,6,,0.0018,0.9034
259,8,,0.0018,0.9055
259,11,,0.0018,0.9050
259,13,,0.0018,0.9003
259,14,0.026,0.0018,0.9004
260,1,,0.002,0.8920
260,4,,0.0018,0.9034
260,6,,0.0018,0.9025
260,9,,0.0017,0.9148
260,12,,0.0017,0.9124
260,14,0.025,0.0017,0.9121
261,1,,0.0017,0.9091
261,4,,0.0017,0.9162
261,7,,0.0017,0.9164
261,9,,0.0017,0.9135
261,12,,0.0017,0.9067
261,14,,0.0017,0.9061
261,14,0.025,0.0017,0.9061
262,1,,0.0024,0.9148
262,3,,0.0018,0.8958
262,5,,0.0017,0.8966
262,7,,0.0017,0.9002
262,9,,0.0018,0.8946
262,12,,0.0017,0.8991
262,14,,0.0017,0.9000
262,14,0.027,0.0017,0.9000
263,1,,0.0013,0.9205
263,4,,0.0015,0.9219
263,7,,0.0016,0.9180
263,9,,0.0017,0.9198
263,12,,0.0017,0.9190
263,14,,0.0017,0.9190
263,14,0.025,0.0017,0.9190
264,1,,0.0015,0.9091
264,4,,0.0018,0.9077
264,7,,0.0017,0.9034
264,10,,0.0016,0.9045
264,12,,0.0016,0.9020
264,14,0.024,0.0016,0.9026
265,1,,0.0011,0.8920
265,3,,0.0015,0.8977
265,6,,0.0016,0.8930
265,8,,0.0016,0.8970
265,10,,0.0016,0.8989
265,13,,0.0017,0.8977
265,14,0.025,0.0017,0.8978
266,1,,0.002,0.9034
266,3,,0.0017,0.9110
266,5,,0.0016,0.9148
266,7,,0.0017,0.9123
266,9,,0.0018,0.9028
266,11,,0.0017,0.9008
266,13,,0.0017,0.9025
266,14,0.028,0.0017,0.9026
267,1,,0.002,0.9091
267,4,,0.0019,0.9062
267,7,,0.0018,0.9034
267,9,,0.0018,0.9091
267,11,,0.0018,0.9117
267,13,,0.0018,0.9122
267,14,0.025,0.0018,0.9121
268,1,,0.0014,0.8864
268,3,,0.0015,0.8769
268,6,,0.0017,0.8920
268,8,,0.0018,0.8977
268,10,,0.0017,0.8943
268,13,,0.0017,0.8955
268,14,0.024,0.0017,0.8957
269,1,,0.0016,0.9091
269,4,,0.0017,0.9276
269,7,,0.0016,0.9180
269,9,,0.0016,0.9154
269,11,,0.0016,0.9127
269,13,,0.0017,0.9152
269,14,0.024,0.0017,0.9152
270,1,,0.0015,0.8864
270,3,,0.0017,0.8883
270,5,,0.0017,0.8864
270,7,,0.0016,0.8937
270,9,,0.0015,0.8914
270,11,,0.0015,0.8926
270,13,,0.0015,0.8942
270,14,0.026,0.0015,0.8944
271,1,,0.0015,0.8864
271,4,,0.0015,0.9034
271,6,,0.0015,0.9044
271,9,,0.0016,0.9028
271,11,,0.0017,0.8993
271,14,,0.0017,0.9022
271,14,0.023,0.0017,0.9022
272,1,,0.0016,0.9205
272,3,,0.0014,0.9072
272,6,,0.0015,0.8977
272,8,,0.0016,0.8984
272,10,,0.0016,0.9017
272,13,,0.0016,0.9025
272,14,0.026,0.0016,0.9030
273,1,,0.0013,0.9261
273,3,,0.0014,0.9110
273,5,,0.0015,0.8989
273,7,,0.0015,0.9026
273,9,,0.0015,0.8952
273,12,,0.0016,0.8920
273,14,,0.0016,0.8935
273,14,0.027,0.0016,0.8935
274,1,,0.0017,0.8636
274,4,,0.0018,0.8920
274,7,,0.0017,0.8969
274,9,,0.0017,0.8996
274,11,,0.0016,0.9003
274,13,,0.0016,0.8977
274,14,0.027,0.0016,0.8978
275,1,,0.0012,0.8693
275,3,,0.0019,0.8617
275,5,,0.0019,0.8898
275,7,,0.0019,0.8994
275,10,,0.0018,0.8983
275,12,,0.0018,0.8963
275,14,0.026,0.0018,0.8983
276,1,,0.0016,0.8693
276,3,,0.0017,0.8750
276,5,,0.0017,0.8864
276,8,,0.0018,0.8906
276,10,,0.0018,0.8943
276,12,,0.0018,0.8963
276,14,,0.0018,0.8961
276,14,0.026,0.0018,0.8961
277,1,,0.0019,0.9034
277,4,,0.0017,0.8864
277,7,,0.0018,0.8791
277,10,,0.0018,0.8790
277,12,,0.0017,0.8826
277,14,,0.0018,0.8848
277,14,0.024,0.0018,0.8848
278,1,,0.0016,0.8920
278,3,,0.0015,0.8920
278,5,,0.0016,0.8932
278,7,,0.0017,0.8953
278,10,,0.0017,0.8983
278,13,,0.0016,0.8916
278,14,0.024,0.0017,0.8883
279,1,,0.0019,0.9034
279,4,,0.0015,0.8906
279,7,,0.0017,0.8864
279,10,,0.0018,0.8937
279,13,,0.0017,0.9030
279,14,0.023,0.0017,0.9035
280,1,,0.0016,0.8977
280,4,,0.0017,0.8935
280,6,,0.0016,0.8939
280,9,,0.0017,0.9028
280,11,,0.0017,0.9050
280,13,,0.0016,0.9025
280,14,0.027,0.0016,0.9026
281,1,,0.0016,0.8750
281,3,,0.0015,0.8977
281,5,,0.0014,0.9091
281,7,,0.0014,0.9083
281,10,,0.0014,0.9045
281,13,,0.0015,0.9100
281,14,0.025,0.0015,0.9100
282,1,,0.0014,0.9261
282,4,,0.0013,0.8920
